,x,y,EVI
32841,-8737962.006,252621.2587,4859.230957
32842,-8737730.349,252621.2587,4985.36377
32843,-8737498.693,252621.2587,5287.200195
32844,-8737267.036,252621.2587,5018.4375
32845,-8737035.38,252621.2587,5287.866699
32846,-8736803.724,252621.2587,5210.846191
32847,-8736572.067,252621.2587,5001.666504
32848,-8736340.411,252621.2587,4863.181641
32849,-8736108.755,252621.2587,4805.875
32850,-8735877.098,252621.2587,4804.143066
32851,-8735645.442,252621.2587,4842.45459
32852,-8735413.786,252621.2587,4539.09082
32853,-8735182.129,252621.2587,4593
32854,-8739815.256,252389.6024,5346
32855,-8739583.6,252389.6024,5198.428711
32856,-8739351.944,252389.6024,5739.75
32857,-8739120.287,252389.6024,5828.200195
32858,-8738425.318,252389.6024,5206.333496
32859,-8738193.662,252389.6024,4964.90918
32860,-8737962.006,252389.6024,4914.100098
32861,-8737730.349,252389.6024,4740.166504
32862,-8737498.693,252389.6024,4278.25
32863,-8737267.036,252389.6024,4873.399902
32864,-8737035.38,252389.6024,4943.856934
32865,-8736803.724,252389.6024,4994.785645
32866,-8736572.067,252389.6024,4797.583496
32867,-8736340.411,252389.6024,4807.90918
32868,-8736108.755,252389.6024,4594.714355
32869,-8735877.098,252389.6024,4940.399902
32870,-8735645.442,252389.6024,4612
32871,-8735413.786,252389.6024,4472
32872,-8740046.913,252157.946,3966
32873,-8739815.256,252157.946,4791
32874,-8739583.6,252157.946,5455.833496
32875,-8739351.944,252157.946,6130.285645
32876,-8739120.287,252157.946,5937.333496
32877,-8738425.318,252157.946,5180
32878,-8738193.662,252157.946,5012.5
32879,-8737962.006,252157.946,4684.111328
32880,-8737498.693,252157.946,4156.75
32881,-8737267.036,252157.946,4372
32882,-8736803.724,252157.946,4751.416504
32883,-8736572.067,252157.946,4747.666504
32884,-8736340.411,252157.946,4777.200195
32885,-8736108.755,252157.946,4832.5
32886,-8735877.098,252157.946,4631.714355
32887,-8735645.442,252157.946,4507.899902
32888,-8735413.786,252157.946,4615.700195
32889,-8739815.256,251926.2896,4577.200195
32890,-8739583.6,251926.2896,5205
32891,-8739351.944,251926.2896,5715.181641
32892,-8739120.287,251926.2896,5459
32893,-8738888.631,251926.2896,5409.307617
32894,-8738656.975,251926.2896,5268.922852
32895,-8738425.318,251926.2896,4945.769043
32896,-8738193.662,251926.2896,4388.36377
32897,-8737962.006,251926.2896,4502.666504
32898,-8737730.349,251926.2896,4385.222168
32899,-8737498.693,251926.2896,4875.444336
32900,-8737267.036,251926.2896,5020.299805
32901,-8737035.38,251926.2896,5228.63623
32902,-8736803.724,251926.2896,5134.222168
32903,-8736572.067,251926.2896,5128.666504
32904,-8736340.411,251926.2896,4674.888672
32905,-8736108.755,251926.2896,4829.285645
32906,-8735877.098,251926.2896,5232.399902
32907,-8735645.442,251926.2896,4605.555664
32908,-8735413.786,251926.2896,4813.666504
32909,-8739815.256,251694.6333,4260.143066
32910,-8739583.6,251694.6333,4972.856934
32911,-8739120.287,251694.6333,5389.90918
32912,-8738888.631,251694.6333,4717.230957
32913,-8738656.975,251694.6333,4426.833496
32914,-8738425.318,251694.6333,4403.727051
32915,-8737962.006,251694.6333,4947.444336
32916,-8737730.349,251694.6333,5116.875
32917,-8737498.693,251694.6333,5046.5
32918,-8737267.036,251694.6333,5288.399902
32919,-8737035.38,251694.6333,5109.799805
32920,-8736803.724,251694.6333,5015.666504
32921,-8736572.067,251694.6333,4783.5
32922,-8736340.411,251694.6333,4509.428711
32923,-8736108.755,251694.6333,4482.125
32924,-8735877.098,251694.6333,4949.625
32925,-8735645.442,251694.6333,4797.45459
32926,-8735413.786,251694.6333,4592.600098
32927,-8739815.256,251462.9769,2595.333252
32928,-8739583.6,251462.9769,4147.25
32929,-8739351.944,251462.9769,5787.125
32930,-8738888.631,251462.9769,4919.799805
32931,-8738656.975,251462.9769,3933.636475
32932,-8738193.662,251462.9769,5075.5
32933,-8737962.006,251462.9769,5056
32934,-8737730.349,251462.9769,5146.875
32935,-8737498.693,251462.9769,5319.666504
32936,-8737267.036,251462.9769,5281.200195
32937,-8737035.38,251462.9769,4515
32938,-8736803.724,251462.9769,4584
32939,-8736572.067,251462.9769,5505.833496
32940,-8736340.411,251462.9769,5324.25
32941,-8735877.098,251462.9769,4049.899902
32942,-8735645.442,251462.9769,4086.125
32943,-8735413.786,251462.9769,3962
32944,-8739583.6,251231.3206,4225
32945,-8739351.944,251231.3206,5844.143066
32946,-8738888.631,251231.3206,5014.818359
32947,-8738656.975,251231.3206,4639.899902
32948,-8738425.318,251231.3206,5033.181641
32949,-8738193.662,251231.3206,5647
32950,-8737962.006,251231.3206,5082.375
32951,-8737730.349,251231.3206,5016.875
32952,-8737498.693,251231.3206,5292.333496
32953,-8737267.036,251231.3206,5097
32954,-8737035.38,251231.3206,4504.54541
32955,-8736803.724,251231.3206,4688.45459
32956,-8736572.067,251231.3206,4841
32957,-8736340.411,251231.3206,5062.25
32958,-8736108.755,251231.3206,3676.100098
32959,-8735877.098,251231.3206,3805.75
32960,-8735645.442,251231.3206,4536.25
32961,-8735413.786,251231.3206,4428.555664
32962,-8739583.6,250999.6642,4303.5
32963,-8739351.944,250999.6642,4882.600098
32964,-8739120.287,250999.6642,5983.25
32965,-8738888.631,250999.6642,5038.428711
32966,-8738656.975,250999.6642,4469.856934
32967,-8738425.318,250999.6642,4762.111328
32968,-8738193.662,250999.6642,5094.875
32969,-8737962.006,250999.6642,4662.571289
32970,-8737730.349,250999.6642,4450
32971,-8737498.693,250999.6642,4699.444336
32972,-8737267.036,250999.6642,4937.799805
32973,-8737035.38,250999.6642,4617.166504
32974,-8736803.724,250999.6642,4659.272949
32975,-8736572.067,250999.6642,4677.111328
32976,-8736340.411,250999.6642,4779.200195
32977,-8736108.755,250999.6642,4458
32978,-8735877.098,250999.6642,4433.600098
32979,-8735645.442,250999.6642,5126.444336
32980,-8735413.786,250999.6642,4784.25
32981,-8738656.975,250768.0079,2705.285645
32982,-8738425.318,250768.0079,3866.444336
32983,-8738193.662,250768.0079,4135.625
32984,-8737962.006,250768.0079,3653.5
32985,-8737730.349,250768.0079,3924
32986,-8737498.693,250768.0079,4242.299805
32987,-8737267.036,250768.0079,4705.200195
32988,-8737035.38,250768.0079,4500.083496
32989,-8736803.724,250768.0079,4416.399902
32990,-8736572.067,250768.0079,4425.700195
32991,-8736340.411,250768.0079,4468.222168
32992,-8736108.755,250768.0079,4305.272949
32993,-8735877.098,250768.0079,4685
32994,-8735645.442,250768.0079,5145.555664
32995,-8735413.786,250768.0079,4806
32996,-8740278.569,250536.3515,1783.714233
32997,-8738656.975,250536.3515,4604.714355
32998,-8738425.318,250536.3515,4396.143066
32999,-8738193.662,250536.3515,3973.142822
33000,-8737962.006,250536.3515,4232.222168
33001,-8737730.349,250536.3515,4431.888672
33002,-8737498.693,250536.3515,4293.54541
33003,-8737267.036,250536.3515,4174.583496
33004,-8737035.38,250536.3515,4330.555664
33005,-8736803.724,250536.3515,4733.799805
33006,-8736572.067,250536.3515,4734
33007,-8736340.411,250536.3515,4769.888672
33008,-8736108.755,250536.3515,5460.5
33009,-8735877.098,250536.3515,5216.666504
33010,-8735645.442,250536.3515,5066.700195
33011,-8735413.786,250536.3515,4853.777832
33012,-8740278.569,250304.6951,3806.857178
33013,-8740046.913,250304.6951,3350.428467
33014,-8738656.975,250304.6951,4976.856934
33015,-8738425.318,250304.6951,4957.666504
33016,-8738193.662,250304.6951,4900
33017,-8737962.006,250304.6951,5200
33018,-8737730.349,250304.6951,5216.625
33019,-8737498.693,250304.6951,5141.181641
33020,-8737267.036,250304.6951,5044.384766
33021,-8736803.724,250304.6951,5041.100098
33022,-8736572.067,250304.6951,4506.200195
33023,-8736340.411,250304.6951,4068.375
33024,-8736108.755,250304.6951,4817.333496
33025,-8735877.098,250304.6951,4855.399902
33026,-8735645.442,250304.6951,4748.5
33027,-8740510.225,250073.0388,5335.333496
33028,-8740278.569,250073.0388,5133.143066
33029,-8740046.913,250073.0388,4913.856934
33030,-8739815.256,250073.0388,5254.625
33031,-8739583.6,250073.0388,4921
33032,-8739351.944,250073.0388,4359.583496
33033,-8739120.287,250073.0388,3027
33034,-8738888.631,250073.0388,3688
33035,-8738656.975,250073.0388,5146.111328
33036,-8738425.318,250073.0388,5216.600098
33037,-8738193.662,250073.0388,5141.833496
33038,-8737962.006,250073.0388,4833.600098
33039,-8737730.349,250073.0388,4903.600098
33040,-8737267.036,250073.0388,5149.333496
33041,-8737035.38,250073.0388,5516.143066
33042,-8736803.724,250073.0388,5268
33043,-8736572.067,250073.0388,5003.799805
33044,-8736340.411,250073.0388,4820.166504
33045,-8736108.755,250073.0388,5732.666504
33046,-8735877.098,250073.0388,5821.200195
33047,-8735645.442,250073.0388,5052.571289
33048,-8740741.882,249841.3824,3678.666748
33049,-8740510.225,249841.3824,5644.333496
33050,-8740278.569,249841.3824,5166
33051,-8740046.913,249841.3824,5470.25
33052,-8739815.256,249841.3824,4980.625
33053,-8739583.6,249841.3824,4874.285645
33054,-8739351.944,249841.3824,5101.5
33055,-8739120.287,249841.3824,4170.333496
33056,-8738888.631,249841.3824,3916.666748
33057,-8738656.975,249841.3824,4156
33058,-8738425.318,249841.3824,5055.143066
33059,-8738193.662,249841.3824,5195.5
33060,-8737962.006,249841.3824,4586.818359
33061,-8737730.349,249841.3824,4875.777832
33062,-8737498.693,249841.3824,4831.166504
33063,-8737267.036,249841.3824,5157.916504
33064,-8737035.38,249841.3824,5271.5
33065,-8736803.724,249841.3824,5398
33066,-8736572.067,249841.3824,5323
33067,-8736340.411,249841.3824,5472
33068,-8736108.755,249841.3824,4652.25
33069,-8735877.098,249841.3824,6615
33070,-8735645.442,249841.3824,5757.125
33071,-8740741.882,249609.7261,5158
33072,-8740510.225,249609.7261,5400.5
33073,-8740278.569,249609.7261,5399.571289
33074,-8740046.913,249609.7261,5517.25
33075,-8739815.256,249609.7261,5045.856934
33076,-8739583.6,249609.7261,4853.5
33077,-8739351.944,249609.7261,4814.5
33078,-8739120.287,249609.7261,4791.25
33079,-8738888.631,249609.7261,4296.111328
33080,-8738656.975,249609.7261,3525.222168
33081,-8738425.318,249609.7261,4049.875
33082,-8738193.662,249609.7261,4871.166504
33083,-8737962.006,249609.7261,4877.444336
33084,-8737498.693,249609.7261,4991.36377
33085,-8737267.036,249609.7261,4961
33086,-8736572.067,249609.7261,5169
33087,-8736340.411,249609.7261,5052.166504
33088,-8736108.755,249609.7261,5920.5
33089,-8735877.098,249609.7261,6012.125
33090,-8735645.442,249609.7261,5968.399902
33091,-8742131.82,249378.0697,4698.666504
33092,-8740741.882,249378.0697,2108.666748
33093,-8740510.225,249378.0697,4564.75
33094,-8740278.569,249378.0697,5258.111328
33095,-8740046.913,249378.0697,4499.856934
33096,-8739815.256,249378.0697,4887.285645
33097,-8739583.6,249378.0697,4798.375
33098,-8739351.944,249378.0697,4530.444336
33099,-8739120.287,249378.0697,4743.25
33100,-8738888.631,249378.0697,5161.700195
33101,-8738656.975,249378.0697,4066.111084
33102,-8738425.318,249378.0697,3813.5
33103,-8738193.662,249378.0697,4139.666504
33104,-8737962.006,249378.0697,4760.555664
33105,-8737730.349,249378.0697,4774.444336
33106,-8737498.693,249378.0697,4642.45459
33107,-8737267.036,249378.0697,4574.5
33108,-8742363.476,249146.4133,2569.5
33109,-8741900.164,249146.4133,4541.5
33110,-8741668.507,249146.4133,2611
33111,-8741436.851,249146.4133,1167.875
33112,-8740278.569,249146.4133,3080.272705
33113,-8740046.913,249146.4133,4811.666504
33114,-8739815.256,249146.4133,5199.166504
33115,-8739583.6,249146.4133,5391.856934
33116,-8739351.944,249146.4133,4417.5
33117,-8739120.287,249146.4133,4945.166504
33118,-8738888.631,249146.4133,5171.856934
33119,-8738656.975,249146.4133,5027.571289
33120,-8738425.318,249146.4133,3847.888916
33121,-8738193.662,249146.4133,3788.199951
33122,-8737962.006,249146.4133,5108.25
33123,-8737730.349,249146.4133,5338.25
33124,-8737498.693,249146.4133,5109.875
33125,-8737267.036,249146.4133,5224.5
33126,-8742363.476,248914.757,4582
33127,-8742131.82,248914.757,4444.856934
33128,-8741668.507,248914.757,4643
33129,-8741205.195,248914.757,3932.666748
33130,-8740510.225,248914.757,1856
33131,-8740278.569,248914.757,2693.444336
33132,-8740046.913,248914.757,3243.699951
33133,-8739815.256,248914.757,4626.75
33134,-8739583.6,248914.757,4920.428711
33135,-8739351.944,248914.757,4309.75
33136,-8739120.287,248914.757,5315.200195
33137,-8738888.631,248914.757,5317.875
33138,-8738656.975,248914.757,4962.125
33139,-8738425.318,248914.757,4326.399902
33140,-8738193.662,248914.757,4041.899902
33141,-8737962.006,248914.757,4741.166504
33142,-8737730.349,248914.757,5280
33143,-8737498.693,248914.757,5306.375
33144,-8742595.133,248683.1006,4400.833496
33145,-8741900.164,248683.1006,3559.636475
33146,-8741436.851,248683.1006,3819.588135
33147,-8741205.195,248683.1006,4488.25
33148,-8740973.538,248683.1006,5106.615234
33149,-8740510.225,248683.1006,4584.75
33150,-8740278.569,248683.1006,3593
33151,-8740046.913,248683.1006,2578.333252
33152,-8739815.256,248683.1006,3613.571533
33153,-8739583.6,248683.1006,4338.125
33154,-8739120.287,248683.1006,5211.399902
33155,-8738888.631,248683.1006,5277.75
33156,-8738656.975,248683.1006,4952.875
33157,-8738425.318,248683.1006,4669.333496
33158,-8737962.006,248683.1006,5312
33159,-8742595.133,248451.4443,4422.833496
33160,-8742131.82,248451.4443,3478
33161,-8741436.851,248451.4443,4801.25
33162,-8741205.195,248451.4443,4932.538574
33163,-8740973.538,248451.4443,5008.356934
33164,-8740741.882,248451.4443,4652.856934
33165,-8740510.225,248451.4443,4891.166504
33166,-8740278.569,248451.4443,4477.571289
33167,-8740046.913,248451.4443,2921
33168,-8739815.256,248451.4443,3030.75
33169,-8739583.6,248451.4443,4493.714355
33170,-8739351.944,248451.4443,4994.799805
33171,-8738888.631,248451.4443,5290.125
33172,-8738656.975,248451.4443,4972.75
33173,-8738425.318,248451.4443,4644.833496
33174,-8742826.789,248219.7879,3693.600098
33175,-8742131.82,248219.7879,4502.09082
33176,-8741900.164,248219.7879,4564.143066
33177,-8741668.507,248219.7879,4871.818359
33178,-8741436.851,248219.7879,5080.09082
33179,-8741205.195,248219.7879,4925.833496
33180,-8740973.538,248219.7879,5290.428711
33181,-8740741.882,248219.7879,5265.100098
33182,-8740510.225,248219.7879,5470.666504
33183,-8740278.569,248219.7879,4180.54541
33184,-8740046.913,248219.7879,3005.916748
33185,-8739815.256,248219.7879,3271.600098
33186,-8739351.944,248219.7879,6274.666504
33187,-8739120.287,248219.7879,6112.666504
33188,-8738888.631,248219.7879,4690.333496
33189,-8738656.975,248219.7879,4278.444336
33190,-8742826.789,247988.1316,4655.75
33191,-8742131.82,247988.1316,4922.90918
33192,-8741900.164,247988.1316,4919.143066
33193,-8741668.507,247988.1316,4992.083496
33194,-8740973.538,247988.1316,5234.875
33195,-8740741.882,247988.1316,5257.200195
33196,-8740510.225,247988.1316,4907.899902
33197,-8740278.569,247988.1316,3366.538574
33198,-8740046.913,247988.1316,2861.09082
33199,-8739815.256,247988.1316,4773.75
33200,-8739583.6,247988.1316,4742.5
33201,-8739351.944,247988.1316,5177.200195
33202,-8738888.631,247988.1316,4603.875
33203,-8743058.445,247756.4752,5075.25
33204,-8742826.789,247756.4752,5436.777832
33205,-8742363.476,247756.4752,4384.5
33206,-8742131.82,247756.4752,4501.230957
33207,-8741900.164,247756.4752,4800.307617
33208,-8741436.851,247756.4752,4812.285645
33209,-8740510.225,247756.4752,3301.818115
33210,-8740278.569,247756.4752,3071
33211,-8740046.913,247756.4752,3861.142822
33212,-8739815.256,247756.4752,5277.5
33213,-8739583.6,247756.4752,5387.166504
33214,-8739120.287,247756.4752,4933.428711
33215,-8743058.445,247524.8188,5406.375
33216,-8742595.133,247524.8188,4944.230957
33217,-8742363.476,247524.8188,4482.928711
33218,-8742131.82,247524.8188,4310.643066
33219,-8741900.164,247524.8188,4690.214355
33220,-8741436.851,247524.8188,4696
33221,-8741205.195,247524.8188,4216.922852
33222,-8740741.882,247524.8188,3383.111084
33223,-8740510.225,247524.8188,3406.800049
33224,-8740278.569,247524.8188,3749.666748
33225,-8740046.913,247524.8188,4687
33226,-8739815.256,247524.8188,5005
33227,-8739583.6,247524.8188,5196.666504
33228,-8739351.944,247524.8188,5211.714355
33229,-8743290.102,247293.1625,3684.5
33230,-8743058.445,247293.1625,5041.428711
33231,-8742131.82,247293.1625,4115
33232,-8741900.164,247293.1625,4463.785645
33233,-8741436.851,247293.1625,4126.666504
33234,-8740973.538,247293.1625,2735
33235,-8740741.882,247293.1625,3667.5
33236,-8740510.225,247293.1625,4223.200195
33237,-8740278.569,247293.1625,4479.399902
33238,-8740046.913,247293.1625,4282.333496
33239,-8739815.256,247293.1625,4994.222168
33240,-8739583.6,247293.1625,5498.555664
33241,-8739351.944,247293.1625,5129
33242,-8743521.758,247061.5061,2573
33243,-8742595.133,247061.5061,4374.461426
33244,-8742131.82,247061.5061,4728.90918
33245,-8741900.164,247061.5061,4724.356934
33246,-8741668.507,247061.5061,4551.700195
33247,-8741436.851,247061.5061,4122.083496
33248,-8741205.195,247061.5061,3357.363525
33249,-8740973.538,247061.5061,3924.166748
33250,-8740741.882,247061.5061,4844.299805
33251,-8740510.225,247061.5061,4864
33252,-8740046.913,247061.5061,4966.5
33253,-8739815.256,247061.5061,5298.700195
33254,-8739583.6,247061.5061,5393.888672
33255,-8742595.133,246829.8498,4914.235352
33256,-8742363.476,246829.8498,5302.235352
33257,-8742131.82,246829.8498,5185.583496
33258,-8741900.164,246829.8498,5246.615234
33259,-8741668.507,246829.8498,4677.5
33260,-8741205.195,246829.8498,4399.166504
33261,-8740973.538,246829.8498,4693.181641
33262,-8740741.882,246829.8498,4980.25
33263,-8740510.225,246829.8498,4799.75
33264,-8740278.569,246829.8498,4757.600098
33265,-8740046.913,246829.8498,4964.600098
33266,-8739815.256,246829.8498,5544.166504
33267,-8739583.6,246829.8498,5317.09082
33268,-8743058.445,246598.1934,4930.444336
33269,-8742826.789,246598.1934,5567.25
33270,-8742363.476,246598.1934,5099.8125
33271,-8742131.82,246598.1934,5296.230957
33272,-8741900.164,246598.1934,5294.230957
33273,-8741668.507,246598.1934,4994.077148
33274,-8741436.851,246598.1934,4485.230957
33275,-8741205.195,246598.1934,4431.583496
33276,-8740973.538,246598.1934,4781.63623
33277,-8740741.882,246598.1934,5068.727051
33278,-8740510.225,246598.1934,4875.54541
33279,-8740278.569,246598.1934,4650.222168
33280,-8740046.913,246598.1934,4827.100098
33281,-8739815.256,246598.1934,5006.818359
33282,-8743058.445,246366.537,5631.100098
33283,-8742826.789,246366.537,5736.222168
33284,-8742595.133,246366.537,5295
33285,-8742363.476,246366.537,5032.143066
33286,-8741900.164,246366.537,5447.916504
33287,-8741668.507,246366.537,5347
33288,-8741436.851,246366.537,4766.75
33289,-8741205.195,246366.537,4290.916504
33290,-8740973.538,246366.537,5108.818359
33291,-8740741.882,246366.537,4625.333496
33292,-8740510.225,246366.537,4951.5
33293,-8740278.569,246366.537,4546.166504
33294,-8740046.913,246366.537,4543.399902
33295,-8739815.256,246366.537,4922.428711
33296,-8743290.102,246134.8807,5622.25
33297,-8743058.445,246134.8807,5760
33298,-8742826.789,246134.8807,5865.700195
33299,-8742595.133,246134.8807,5560.466797
33300,-8742363.476,246134.8807,5363.307617
33301,-8742131.82,246134.8807,5549.5
33302,-8741900.164,246134.8807,5445.75
33303,-8741668.507,246134.8807,5375.90918
33304,-8741436.851,246134.8807,4664.666504
33305,-8741205.195,246134.8807,3696.363525
33306,-8740741.882,246134.8807,4452.399902
33307,-8740510.225,246134.8807,4404.444336
33308,-8740278.569,246134.8807,3965.636475
33309,-8740046.913,246134.8807,4297.36377
33310,-8739815.256,246134.8807,4880.888672
33311,-8743753.414,245903.2243,2275.5
33312,-8743290.102,245903.2243,5936.666504
33313,-8743058.445,245903.2243,6051.272949
33314,-8742826.789,245903.2243,6084.111328
33315,-8742595.133,245903.2243,5102.615234
33316,-8742363.476,245903.2243,4831.428711
33317,-8742131.82,245903.2243,5059.285645
33318,-8741900.164,245903.2243,5612.200195
33319,-8741668.507,245903.2243,5318.899902
33320,-8741436.851,245903.2243,5077.666504
33321,-8741205.195,245903.2243,3954.75
33322,-8740741.882,245903.2243,3913.54541
33323,-8740510.225,245903.2243,4262.727051
33324,-8740278.569,245903.2243,3691.600098
33325,-8740046.913,245903.2243,4007.75
33326,-8739583.6,245903.2243,4246.799805
33327,-8743753.414,245671.568,2669
33328,-8743521.758,245671.568,5882
33329,-8742826.789,245671.568,4303.166504
33330,-8742595.133,245671.568,2986.166748
33331,-8741668.507,245671.568,4826.90918
33332,-8741436.851,245671.568,4601.666504
33333,-8741205.195,245671.568,4396.333496
33334,-8740278.569,245671.568,4097.777832
33335,-8740046.913,245671.568,3599.375
33336,-8739583.6,245671.568,4243
33337,-8743753.414,245439.9116,3078.5
33338,-8743290.102,245439.9116,4792.5
33339,-8742595.133,245439.9116,2413.111084
33340,-8742363.476,245439.9116,3502.25
33341,-8742131.82,245439.9116,2998.571533
33342,-8741900.164,245439.9116,2425.5
33343,-8741436.851,245439.9116,3967.818115
33344,-8741205.195,245439.9116,4832.600098
33345,-8740973.538,245439.9116,4801.700195
33346,-8740741.882,245439.9116,4540.90918
33347,-8740510.225,245439.9116,4363.399902
33348,-8740046.913,245439.9116,4559.111328
33349,-8739815.256,245439.9116,4566.285645
33350,-8742826.789,245208.2553,3297.5
33351,-8742595.133,245208.2553,4186.222168
33352,-8742363.476,245208.2553,5220.399902
33353,-8742131.82,245208.2553,5077
33354,-8741900.164,245208.2553,3045.142822
33355,-8741668.507,245208.2553,2905.666748
33356,-8741436.851,245208.2553,3078.09082
33357,-8741205.195,245208.2553,4919.799805
33358,-8740973.538,245208.2553,5354.888672
33359,-8740741.882,245208.2553,4995
33360,-8740510.225,245208.2553,4799.727051
33361,-8740278.569,245208.2553,5491.333496
33362,-8740046.913,245208.2553,5298.166504
33363,-8739583.6,245208.2553,4483.571289
33364,-8742826.789,244976.5989,3597
33365,-8742595.133,244976.5989,4842.700195
33366,-8742363.476,244976.5989,5503.444336
33367,-8742131.82,244976.5989,5690.428711
33368,-8741900.164,244976.5989,5661.222168
33369,-8741668.507,244976.5989,4386.5
33370,-8741205.195,244976.5989,4675.856934
33371,-8740973.538,244976.5989,5468.285645
33372,-8740741.882,244976.5989,5371.666504
33373,-8740510.225,244976.5989,5386.25
33374,-8740278.569,244976.5989,5252.111328
33375,-8740046.913,244976.5989,5154.125
33376,-8743290.102,244744.9425,3134.899902
33377,-8743058.445,244744.9425,3066.75
33378,-8742826.789,244744.9425,3586.25
33379,-8742363.476,244744.9425,5060.272949
33380,-8742131.82,244744.9425,5192.5
33381,-8741900.164,244744.9425,5436.5
33382,-8741668.507,244744.9425,4461.333496
33383,-8741205.195,244744.9425,4589.5
33384,-8740973.538,244744.9425,5483.143066
33385,-8740278.569,244744.9425,5194.555664
33386,-8743753.414,244513.2862,1768.142822
33387,-8743521.758,244513.2862,4722.272949
33388,-8743290.102,244513.2862,4999.25
33389,-8743058.445,244513.2862,5358.077148
33390,-8742826.789,244513.2862,5328.727051
33391,-8742595.133,244513.2862,4663.833496
33392,-8742363.476,244513.2862,4993.166504
33393,-8742131.82,244513.2862,5572.875
33394,-8741900.164,244513.2862,5637.125
33395,-8741668.507,244513.2862,4800.333496
33396,-8741205.195,244513.2862,4264.222168
33397,-8740973.538,244513.2862,4811.111328
33398,-8743290.102,244281.6298,5801.600098
33399,-8743058.445,244281.6298,5959.428711
33400,-8742826.789,244281.6298,5438.933105
33401,-8742595.133,244281.6298,5234.571289
33402,-8742363.476,244281.6298,5320.077148
33403,-8741900.164,244281.6298,5606.555664
33404,-8741668.507,244281.6298,4207.166504
33405,-8741205.195,244281.6298,3961.75
33406,-8740973.538,244281.6298,4762.222168
33407,-8743521.758,244049.9735,5907.625
33408,-8743290.102,244049.9735,5286.643066
33409,-8743058.445,244049.9735,5386.714355
33410,-8742826.789,244049.9735,5469.428711
33411,-8742595.133,244049.9735,5225.583496
33412,-8742363.476,244049.9735,5458.230957
33413,-8741668.507,244049.9735,3222.166748
33414,-8743058.445,243818.3171,5375.600098
33415,-8742826.789,243818.3171,5400.333496
33416,-8742595.133,243818.3171,5130.833496
33417,-8744911.696,243586.6607,4825.461426
33418,-8743290.102,243586.6607,5441.714355
33419,-8742826.789,243586.6607,5365.133301
33420,-8742595.133,243586.6607,5154.8125
33421,-8745375.009,243355.0044,1983.166626
33422,-8745143.353,243355.0044,4640.666504
33423,-8744911.696,243355.0044,5209.666504
33424,-8743058.445,243355.0044,5454.75
33425,-8742826.789,243355.0044,5263.666504
33426,-8742595.133,243355.0044,5236.714355
33427,-8742363.476,243355.0044,5307.615234
33428,-8745143.353,243123.348,4985.333496
33429,-8744911.696,243123.348,5730.307617
33430,-8743058.445,243123.348,5461
33431,-8742826.789,243123.348,5028.866699
33432,-8742595.133,243123.348,5183.083496
33433,-8745375.009,242891.6917,3502.5
33434,-8745143.353,242891.6917,5457.285645
33435,-8743290.102,242891.6917,5504.428711
33436,-8743058.445,242891.6917,5319.153809
33437,-8742826.789,242891.6917,5023.133301
33438,-8742363.476,242891.6917,4850
33439,-8745606.665,242660.0353,1095.900024
33440,-8745375.009,242660.0353,4378.399902
33441,-8743058.445,242660.0353,5570.266602
33442,-8742826.789,242660.0353,5243.266602
33443,-8742595.133,242660.0353,5529.222168
33444,-8745606.665,242428.379,3588.75
33445,-8744216.727,242428.379,5668.5
33446,-8743985.071,242428.379,5078.285645
33447,-8743521.758,242428.379,5273.75
33448,-8743058.445,242428.379,5427.356934
33449,-8742826.789,242428.379,5514.428711
33450,-8742363.476,242428.379,5515.416504
33451,-8744680.04,242196.7226,5637.272949
33452,-8744448.384,242196.7226,5698.399902
33453,-8744216.727,242196.7226,5331.214355
33454,-8743985.071,242196.7226,5092
33455,-8743290.102,242196.7226,5364.083496
33456,-8745838.322,241965.0662,2570.800049
33457,-8744911.696,241965.0662,5966.222168
33458,-8744680.04,241965.0662,5912.125
33459,-8744448.384,241965.0662,5844.692383
33460,-8743521.758,241965.0662,5343.083496
33461,-8742826.789,241965.0662,5632.538574
33462,-8742595.133,241965.0662,5577.272949
33463,-8742363.476,241965.0662,5500.25
33464,-8745606.665,241733.4099,5188.833496
33465,-8745375.009,241733.4099,6021.625
33466,-8745143.353,241733.4099,6230.625
33467,-8744911.696,241733.4099,5684.818359
33468,-8744680.04,241733.4099,5383.333496
33469,-8744448.384,241733.4099,5648.846191
33470,-8744216.727,241733.4099,5531
33471,-8743985.071,241733.4099,5241
33472,-8743753.414,241733.4099,5488.846191
33473,-8743521.758,241733.4099,5401.615234
33474,-8743058.445,241733.4099,5846.856934
33475,-8742826.789,241733.4099,5675.922852
33476,-8742595.133,241733.4099,5539.5625
33477,-8742363.476,241733.4099,5447.643066
33478,-8745606.665,241501.7535,4843.166504
33479,-8745375.009,241501.7535,6023.125
33480,-8745143.353,241501.7535,6121.5
33481,-8744911.696,241501.7535,5654.90918
33482,-8744680.04,241501.7535,5562.75
33483,-8744448.384,241501.7535,5804.153809
33484,-8744216.727,241501.7535,5381.666504
33485,-8743985.071,241501.7535,5422.356934
33486,-8743753.414,241501.7535,5380.538574
33487,-8743521.758,241501.7535,5280.071289
33488,-8745606.665,241270.0972,5535
33489,-8745375.009,241270.0972,5488.571289
33490,-8745143.353,241270.0972,5662.833496
33491,-8744911.696,241270.0972,5451.643066
33492,-8744680.04,241270.0972,5372.230957
33493,-8744448.384,241270.0972,5246.684082
33494,-8744216.727,241270.0972,5172.941406
